,status,totalResults,articles
0,ok,16172,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'David Leonhardt', 'title': 'The Specter of Inflation', 'description': 'Is it haunting the U.S. economy?', 'url': 'https://www.nytimes.com/2021/06/17/briefing/inflation-us-economy-covid-pandemic.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/17/lens/17ambriefing-promo/17ambriefing-inflation-facebookJumbo-v2.jpg', 'publishedAt': '2021-06-17T10:30:22Z', 'content': 'With excess saving they can afford more of everything, Jason Furman, a Harvard economist and former Obama administration official, wrote this week.\r\nAlthough companies are increasing the supply of ma… [+2099 chars]'}"
1,ok,16172,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'Victoria Shannon and Lance Booth', 'title': 'California, N.C.A.A., Inflation: Your Monday Evening Briefing', 'description': 'Here’s what you need to know at the end of the day.', 'url': 'https://www.nytimes.com/2021/06/21/briefing/california-ncaa-inflation.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/21/us/politics/21evening-briefing-web-promo-new/21dc-scotus-ncaa-facebookJumbo.jpg', 'publishedAt': '2021-06-21T22:30:03Z', 'content': '10. And finally, figuring out how to be a super-ager.\r\nMaybe you know some people in their 80s or 90s who are still sharp as a tack, with brains that function as if they were 30 years younger.\r\nScien… [+844 chars]'}"
2,ok,16172,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'Whet Moser and David Poller', 'title': 'Inflation, Biden in Europe, Yugos: Your Thursday Evening Briefing', 'description': 'Here’s what you need to know at the end of the day.', 'url': 'https://www.nytimes.com/2021/06/10/briefing/inflation-biden-in-europe-yugos.html', 'urlToImage': 'https://static01.nyt.com/images/2021/06/10/multimedia/10PMbriefing-prices-promo/10PMbriefing-prices-facebookJumbo.jpg', 'publishedAt': '2021-06-10T22:05:51Z', 'content': '4. As the U.S. withdraws from Afghanistan, interpreters fear being left behind.\r\nA program to bring people employed by the American military to the U.S. is backlogged, with thousands of visa applican… [+481 chars]'}"
3,ok,16172,"{'source': {'id': None, 'name': 'New York Times'}, 'author': 'The New York Times', 'title': 'Here is where inflation stands as the Fed meets.', 'description': 'A jump in consumer prices is sure to come up at a news conference on Wednesday after the Federal Reserve’s meeting.', 'url': 'https://www.nytimes.com/live/2021/06/16/business/economy-stock-market-news', 'urlToImage': 'https://static01.nyt.com/images/2021/06/16/business/16economy-briefing-FedInflation/merlin_188586378_b7a0c048-2add-4403-b30c-357399ab4cea-facebookJumbo.jpg', 'publishedAt': '2021-06-16T10:21:32Z', 'content': 'A day after ousting two top executives, the electric truck start-up Lordstown Motors said on Tuesday that it was on track to start production in September even if it does not raise additional funding… [+3149 chars]'}"
4,ok,16172,"{'source': {'id': 'cnn', 'name': 'CNN'}, 'author': None, 'title': 'US consumer prices keep going up', 'description': ""Core inflation, excluding food and energy costs, rose at the fastest rate since 1992. CNN's Christine Romans breaks down the numbers."", 'url': 'https://www.cnn.com/videos/business/2021/06/10/may-consumer-price-inflation.cnnbusiness', 'urlToImage': 'https://cdn.cnn.com/cnnnext/dam/assets/210609161928-us-consumers-0607-super-tease.jpg', 'publishedAt': '2021-06-10T17:38:51Z', 'content': ''}"
5,ok,16172,"{'source': {'id': None, 'name': 'Stockmarket.com'}, 'author': 'Jonathan Phillip', 'title': 'Best Inflation Stocks To Buy This Week? 4 To Watch', 'description': 'As inflation measures skyrocket, these inflation stocks could continue to grow.', 'url': 'https://stockmarket.com/featured/inflation-stocks-to-buy-this-week-4-to-watch-2021-06-14', 'urlToImage': 'https://assets.entrepreneur.com/providers/stockmarket/hero-image-stockmarket-374518.jpeg', 'publishedAt': '2021-06-14T16:25:48Z', 'content': 'This story originally appeared on StockMarketAre These Good Inflation Stocks To Invest In Now?\r\nAs we start the current week of trading, inflation stocks appear to be on investors minds. For the unin… [+6832 chars]'}"
6,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': ""Brazil 2021 inflation forecasts rise further above cenbank's upper limit -survey - Reuters"", 'description': ""Forecasts for Brazil's growth and inflation in 2021 rose to new highs, a survey of economists showed on Monday, with inflation moving further above the upper limit of the central bank's target range for the year."", 'url': 'https://www.reuters.com/article/brazil-economy-survey-idUSL5N2NP35X', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-07T12:08:00Z', 'content': 'By Reuters Staff\r\nBRASILIA, June 7 (Reuters) - Forecasts for Brazils growth and inflation in 2021 rose to new highs, a survey of economists showed on Monday, with inflation moving further above the u… [+1066 chars]'}"
7,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Anthony Esposito', 'title': ""Banxico says rate moves depend on how 'unprecedented' inflation shocks play out - Reuters"", 'description': 'Mexico is facing an ""unprecedented situation"" in terms of the shocks affecting inflation due to the COVID-19 pandemic and future interest rate moves will depend on the evolution of inflation, said Bank of Mexico Governor Alejandro Diaz de Leon.', 'url': 'https://www.reuters.com/article/mexico-economy-cenbank-idUSL2N2O70A1', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-25T11:02:00Z', 'content': 'MEXICO CITY, June 25 (Reuters) - Mexico is facing an unprecedented situation in terms of the shocks affecting inflation due to the COVID-19 pandemic and future interest rate moves will depend on the … [+1677 chars]'}"
8,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': ""Brazil's Campos Neto says policy credibility, anchoring inflation expectations is crucial - Reuters.com"", 'description': ""Brazil's central bank will do whatever it takes to meet its 2024 inflation goal of 3%, bank chief Roberto Campos Neto said on Friday, adding that anchoring inflation expectations and ensuring policy credibility is fundamental to the economy."", 'url': 'https://www.reuters.com/article/brazil-economy-cenbank-idUSS0N2NM00H', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-25T21:17:00Z', 'content': 'By Reuters Staff\r\nBRASILIA, June 25 (Reuters) - Brazils central bank will do whatever it takes to meet its 2024 inflation goal of 3%, bank chief Roberto Campos Neto said on Friday, adding that anchor… [+461 chars]'}"
9,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': 'Yellen says inflation should be lower than current levels by year end - Reuters', 'description': 'U.S. Treasury Secretary Janet Yellen said on Wednesday that inflation should retreat by year end from its current elevated level as supply bottlenecks get worked out, adding she sees little evidence inflation expectations are becoming unanchored.', 'url': 'https://www.reuters.com/business/yellen-says-inflation-should-be-lower-than-current-levels-by-year-end-2021-06-23/', 'urlToImage': 'https://www.reuters.com/resizer/3k5sTZpyD6ij6jKWB66EX2sm99M=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/OQUZ75RP5JIDZDRYSEHWDXUF7I.jpg', 'publishedAt': '2021-06-23T21:27:00Z', 'content': 'U.S. Treasury Secretary Janet Yellen testifies before the Senate Appropriations Subcommittee on Financial Services about the FY22 Treasury budget request on Capitol Hill, in Washington, DC, U.S., Jun… [+2630 chars]'}"
10,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'UPDATE 1-Ghana May consumer price inflation slows to 7.5% year-on-year - Reuters', 'description': ""Ghana's consumer price inflation was at 7.5% year-on-year in May, down from 8.5% in the previous month, due to an ongoing decline in food inflation, the West African nation's statistics service said on Wednesday."", 'url': 'https://www.reuters.com/article/ghana-economy-inflation-idUSL5N2NR2NU', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-09T10:49:00Z', 'content': 'By Reuters Staff\r\n(Adds details)\r\nACCRA, June 9 (Reuters) - Ghanas consumer price inflation was at 7.5% year-on-year in May, down from 8.5% in the previous month, due to an ongoing decline in food in… [+900 chars]'}"
11,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': 'Chinese producer price pop pains policymakers - Reuters', 'description': 'The People’s Republic has an unusual inflation problem. A commodities rally , the fastest gain since 2008. Consumer inflation, on the other hand, rose a tepid 1.3%. Companies appear unable to pass higher costs onto their customers.', 'url': 'https://www.reuters.com/breakingviews/chinese-producer-price-pop-pains-policymakers-2021-06-09/', 'urlToImage': 'https://www.reuters.com/resizer/aWkXQgk-7qmQi7k1Sf0ANoq6orA=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/HCCKL7RNOVI2FJ6DB72WWCJZBI.jpg', 'publishedAt': '2021-06-09T08:55:00Z', 'content': 'Employees work on a production line manufacturing metal parts for furniture at a factory in Hangzhou, Zhejiang province, China April 30, 2020. China Daily via REUTERS The Peoples Republic has an unus… [+1901 chars]'}"
12,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': ""Fed's Kaplan sees 'upside risk' to inflation forecast - Reuters"", 'description': 'Federal Reserve Bank of Dallas President Robert Kaplan said on Thursday he sees ""upside risk"" to his forecast for 3.4% inflation this year and 2.4% inflation next year, as supply-demand imbalances may persist longer than anticipated.', 'url': 'https://www.reuters.com/business/feds-kaplan-sees-upside-risk-inflation-forecast-2021-06-24/', 'urlToImage': 'https://www.reuters.com/resizer/JjDB7JAFV8tNB4kc63tMyVGgWRk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/4P5PPHJZSZMMPJCRNKJAJXUDFI.jpg', 'publishedAt': '2021-06-24T17:27:00Z', 'content': ""Dallas Federal Reserve Bank President Robert Kaplan speaks during an interview in his office at the bank's headquarters in Dallas, Texas, U.S. January 9, 2020. REUTERS/ Ann Saphir/File PhotoJune 24 (… [+708 chars]""}"
13,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Lucia Mutikani', 'title': 'U.S. consumer spending takes a breather in May - Reuters', 'description': ""U.S. consumer spending paused in May as shortages weighed on motor vehicle purchases, but the supply constraints and increased demand for services helped to boost inflation, with the Federal Reserve's main inflation measure posting its biggest annual increase…"", 'url': 'https://www.reuters.com/article/usa-economy-idUSL2N2O70ZE', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-25T14:02:00Z', 'content': '* Consumer spending unchanged in May; April revised up\r\n* Core PCE price index rises 0.5%; gains 3.4% year-on-year\r\n* Personal income decreases 2.0%: wages increase 0.8%\r\nWASHINGTON, June 25 (Reuters… [+4252 chars]'}"
14,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Karen Brettell', 'title': 'Dollar steady after U.S. inflation data misses estimates - Reuters', 'description': 'The U.S. dollar ended unchanged on Friday, erasing an early drop after tamer-than-expected producer price inflation, with investors continuing to evaluate whether that the Federal Reserve will act sooner to snuff out inflation if it persists.', 'url': 'https://www.reuters.com/business/dollar-steady-after-us-inflation-data-misses-estimates-2021-06-25/', 'urlToImage': None, 'publishedAt': '2021-06-25T19:47:00Z', 'content': 'NEW YORK, June 25 (Reuters) - The U.S. dollar ended unchanged on Friday, erasing an early drop after tamer-than-expected producer price inflation, with investors continuing to evaluate whether that t… [+2874 chars]'}"
15,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': 'Take Five: U.S. inflation, China trade and the ECB - Reuters', 'description': 'Take Five: U.S. inflation, China trade and the ECB\xa0\xa0Reuters', 'url': 'https://www.reuters.com/business/take-five/global-markets-themes-takealook-2021-06-04/', 'urlToImage': 'https://www.reuters.com/resizer/p5T324QZqhmbo2JaZtrcRRlg8Lk=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/FHCHLHG5UBLL5HSE4TZBNKPOYE.jpg', 'publishedAt': '2021-06-04T08:17:00Z', 'content': ""Customers visit Macy's flagship store in New York City, New York, U.S., May 20, 2021. REUTERS/Eduardo Munoz/File photo1/ HIGH ALERT\r\nA critical view into inflation comes with Thursday's May U.S. cons… [+4124 chars]""}"
16,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Tom Westbrook', 'title': 'Dollar teeters as inflation test looms - Reuters', 'description': ""The dollar clung to a small bounce on Wednesday as traders looked to upcoming U.S. inflation data and a European Central Bank (ECB) meeting to gauge the global recovery and policymakers' thinking."", 'url': 'https://www.reuters.com/world/china/dollar-teeters-inflation-test-looms-2021-06-09/', 'urlToImage': 'https://www.reuters.com/resizer/cQQaJ8Lg5pORIr9y5fwCFrXcZrY=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/R34KRMZ2MZMFRDPSDP74AD65O4.jpg', 'publishedAt': '2021-06-09T01:44:00Z', 'content': ""The dollar clung to a small bounce on Wednesday as traders looked to upcoming U.S. inflation data and a European Central Bank (ECB) meeting to gauge the global recovery and policymakers' thinking.\r\nI… [+3761 chars]""}"
17,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Marc Frank', 'title': ""Roaring inflation compounds Cubans' economic woes - Reuters"", 'description': 'Cubans woke up all last year wondering where they could find basic goods such as milk, pork, rice, beans, medicine or shampoo. These days, they also ask themselves: ""if I do, what on earth will it cost?""', 'url': 'https://www.reuters.com/world/americas/roaring-inflation-compounds-cubans-economic-woes-2021-06-16/', 'urlToImage': 'https://www.reuters.com/resizer/PRYeStM4WttX-YkgtiSETHq_gME=/800x419/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/UYJTAFZIKZOJ5A5GPI6WGTBJOA.jpg', 'publishedAt': '2021-06-16T13:18:00Z', 'content': 'HAVANA, June 16 (Reuters) - Cubans woke up all last year wondering where they could find basic goods such as milk, pork, rice, beans, medicine or shampoo. These days, they also ask themselves: ""if I … [+3586 chars]'}"
18,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'Fed’s inflation-messaging dilemma worsens - Reuters', 'description': '(The authors are Reuters Breakingviews columnists. The opinions expressed are their own.)', 'url': 'https://www.reuters.com/article/us-global-finance-breakingviews-idUSKCN2DM1ZK', 'urlToImage': 'https://static.reuters.com/resources/r/?m=02&d=20210610&t=2&i=1565223902&r=LYNXNPEH590UJ&w=800', 'publishedAt': '2021-06-10T15:36:00Z', 'content': 'By Reuters Staff\r\n(The authors are Reuters Breakingviews columnists. The opinions expressed are their own.)\r\nChairman of the Federal Reserve Jerome Powell listens during a Senate Banking Committee he… [+1932 chars]'}"
19,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': ""Fed's inflation-messaging dilemma worsens - Reuters"", 'description': 'Accelerating U.S. inflation is a communication, rather than an economic, problem for Federal Reserve Chair Jerome Powell . Consumer prices rose 5% in May from a year earlier, the highest annual rate since 2008, data showed on Thursday. Even the core rate, whi…', 'url': 'https://www.reuters.com/breakingviews/feds-inflation-messaging-dilemma-worsens-2021-06-10/', 'urlToImage': 'https://www.reuters.com/resizer/UuDwy0qImakjB5TjUTXc4DFF1_A=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/DXSY6BZMTRNTLG5ZCA4SEDPFBY.jpg', 'publishedAt': '2021-06-10T15:36:00Z', 'content': 'Chairman of the Federal Reserve Jerome Powell listens during a Senate Banking Committee hearing on Capitol Hill in Washington, December 1, 2020. Susan Walsh/Pool via REUTERSAccelerating U.S. inflatio… [+1855 chars]'}"
20,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Tom Westbrook', 'title': 'Dollar teeters as inflation test looms - Reuters', 'description': ""The dollar clung to its recent small bounce on Wednesday as traders looked to upcoming U.S. inflation data and a European Central Bank (ECB) meeting to gauge the pace of global recovery and policymakers' thinking about pulling back on stimulus."", 'url': 'https://www.reuters.com/business/dollar-teeters-inflation-test-looms-2021-06-09/', 'urlToImage': 'https://www.reuters.com/resizer/pSs7Gwkvj6CKYF-3pL7qGfjrq0k=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/5UNBSHWFKVK6DMH47AM7JWST7A.jpg', 'publishedAt': '2021-06-09T05:16:00Z', 'content': 'A U.S. Dollar banknote is seen in this illustration taken May 26, 2020. REUTERS/Dado Ruvic/IllustrationThe dollar clung to its recent small bounce on Wednesday as traders looked to upcoming U.S. infl… [+3898 chars]'}"
21,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters', 'title': 'UK inflation expectations well-anchored - Sunak - Reuters', 'description': ""British finance minister Rishi Sunak said medium-term inflation expectations in Britain are well anchored at around the Bank of England's target of 2%."", 'url': 'https://www.reuters.com/world/uk/uk-inflation-expectations-well-anchored-sunak-2021-06-16/', 'urlToImage': 'https://www.reuters.com/resizer/N88g1rk8BO4Q1uTYkQSDJwZP8Kc=/800x419/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/YULRJUXP4FJE3GKAAP465G7CZE.jpg', 'publishedAt': '2021-06-16T19:45:00Z', 'content': ""Britain's Chancellor of the Exchequer Rishi Sunak meets with U.S. Treasury Secretary Janet Yellen (not pictured), in London, Britain June 3, 2021. REUTERS/Hannah McKay/Pool/FilesLONDON, June 16 (Reut… [+702 chars]""}"
22,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'S.Korean stocks end lower, investors look to U.S. inflation data - Reuters', 'description': 'S.Korean stocks end lower, investors look to U.S. inflation data\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/southkorea-markets-close-idUSAZN21ZI00', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-08T07:18:00Z', 'content': 'By Reuters Staff\r\n* KOSPI falls, foreigners net sellers\r\n* Korean won weakens against U.S. dollar\r\n* South Korea benchmark bond yield falls\r\n* For the midday report, please click\r\nSEOUL, June 8 (Reut… [+1919 chars]'}"
23,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'S.Korean stocks end higher on foreign buying; U.S. inflation in focus - Reuters', 'description': 'S.Korean stocks end higher on foreign buying; U.S. inflation in focus\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/southkorea-markets-close-idUSAZN21ZK00', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-10T07:11:00Z', 'content': 'By Reuters Staff\r\n* KOSPI rises, foreigners net buyers\r\n* Korean won flat against U.S. dollar\r\n* South Korea benchmark bond yield falls\r\n* For the midday report, please click\r\nSEOUL, June 10 (Reuters… [+1804 chars]'}"
24,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'S.Korean stocks end nearly 1% lower on tech slump; U.S. inflation eyed - Reuters', 'description': 'S.Korean stocks end nearly 1% lower on tech slump; U.S. inflation eyed\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/southkorea-markets-close-idUSAZN21ZJ00', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-09T07:09:00Z', 'content': 'By Reuters Staff\r\n* KOSPI falls, foreigners net sellers\r\n* Korean won weakens against U.S. dollar\r\n* South Korean benchmark bond yield falls\r\n* For the midday report, please click\r\nSEOUL, June 9 (Reu… [+1709 chars]'}"
25,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Dhara Ranasinghe', 'title': 'Euro zone bond yields drift higher ahead of flash inflation numbers - Reuters', 'description': 'Euro zone bond yields drift higher ahead of flash inflation numbers\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/eurozone-bonds-idUSL5N2NJ1CU', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-01T07:13:00Z', 'content': '* Euro zone periphery govt bond yields tmsnrt.rs/2ii2Bqr\r\nLONDON, June 1 (Reuters) - Euro zone bond yields drifted higher on Tuesday ahead of a flash reading of inflation in the currency bloc that co… [+1786 chars]'}"
26,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Lewis Krauskopf, Medha Singh, Shashank Nayar', 'title': 'US STOCKS-Tech drives Wall Street higher as jobs report calms inflation fears - Reuters', 'description': 'US STOCKS-Tech drives Wall Street higher as jobs report calms inflation fears\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/usa-stocks-idUSL2N2NM20Q', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-04T20:01:00Z', 'content': '(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window.)\r\n* Nonfarm payrolls increase 559,000 in May, below estimates\r\n* Tech jumps, financials la… [+2150 chars]'}"
27,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'Take Five: U.S. inflation, China trade and the ECB - Reuters', 'description': ""A critical view into inflation comes with Thursday's May U.S. consumer price index."", 'url': 'https://www.reuters.com/article/global-markets-themes-idUSKCN2DG0QA', 'urlToImage': 'https://static.reuters.com/resources/r/?m=02&d=20210604&t=2&i=1564470981&r=LYNXNPEH530BN&w=800', 'publishedAt': '2021-06-04T08:22:00Z', 'content': ""By Reuters Staff\r\n1/ HIGH ALERT\r\nFILE PHOTO: Customers visit Macy's flagship store in New York City, New York, U.S., May 20, 2021. REUTERS/Eduardo Munoz/File photo\r\nA critical view into inflation com… [+4467 chars]""}"
28,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Nakul Iyer', 'title': 'PRECIOUS-Gold treads water ahead of Fed policy statement - Reuters', 'description': ""* Fed may remain accommodative over next year, analyst says (Updates prices, adds Yelen's comment on inflation)"", 'url': 'https://www.reuters.com/article/global-precious-idUSL2N2NY1SI', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-16T16:30:00Z', 'content': '* Feds policy statement due at 2 p.m. EDT (1800 GMT)\r\n* Fed may remain accommodative over next year, analyst says (Updates prices, adds Yelens comment on inflation)\r\nJune 16 (Reuters) - Gold prices t… [+1776 chars]'}"
29,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Elizabeth Howcroft', 'title': 'UPDATE 1-Euro zone government bonds steady as inflation expectations hit three month low - Reuters', 'description': 'UPDATE 1-Euro zone government bonds steady as inflation expectations hit three month low\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/eurozone-bonds-idUSL2N2O30SC', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-21T12:24:00Z', 'content': '* Euro zone periphery govt bond yields tmsnrt.rs/2ii2Bqr (Updates throughout)\r\nLONDON, June 21 (Reuters) - Euro zone government bond yields were broadly steady on Monday, rising by less than one basi… [+2449 chars]'}"
30,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'David Milliken', 'title': 'PREVIEW-Bank of England set to stay split on QE after inflation jump - Reuters', 'description': 'PREVIEW-Bank of England set to stay split on QE after inflation jump\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/britain-boe-idUSL5N2O03IF', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-21T05:04:00Z', 'content': '* BoE set to keep rates at record-low 0.1% in June 24 decision\r\n* Haldane likely to call again for early end to bond purchases\r\n* Inflation exceeds 2% target, BoE sees pressure as transient\r\nLONDON, … [+3458 chars]'}"
31,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Michael Nienaber', 'title': ""UPDATE 1-Germany backs central banks' view that inflation jump is temporary, Scholz says - Reuters"", 'description': ""UPDATE 1-Germany backs central banks' view that inflation jump is temporary, Scholz says\xa0\xa0Reuters"", 'url': 'https://www.reuters.com/article/germany-scholz-inflation-idUSL5N2NK47M', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-02T15:34:00Z', 'content': '* Scholz looking closely at inflation\r\n* But sees much to suggest cenbanks assessment is correct\r\n* Says economy could grow faster than currently forecast (Adds details on inflation)\r\nBERLIN, June 2 … [+2267 chars]'}"
32,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'China shares rise as coal firms gain on factory-gate inflation data - Reuters', 'description': 'China shares rise as coal firms gain on factory-gate inflation data\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/china-stocks-midday-idUSL2N2NR08S', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-09T04:54:00Z', 'content': 'By Reuters Staff\r\n* China May PPI +9% y/y, fastest pace in over 12 years\r\n* U.S. Senate passes sweeping bill to address China tech threat\r\nBEIJING, June 9 (Reuters) - China shares rose on Wednesday, … [+1878 chars]'}"
33,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Brijesh Patel', 'title': 'PRECIOUS-Gold scales near 5-month peak on weaker dollar, inflation worries - Reuters', 'description': 'PRECIOUS-Gold scales near 5-month peak on weaker dollar, inflation worries\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/global-precious-idUSL2N2NJ034', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-01T03:18:00Z', 'content': '* Focus on U.S. payrolls data on Friday\r\n* China factory growth picks up in May - survey\r\n* Silver hits two-week high (Recasts, adds comments, updates prices)\r\nJune 1 (Reuters) - Gold prices rose to … [+1854 chars]'}"
34,ok,16172,"{'source': {'id': 'reuters', 'name': 'Reuters'}, 'author': 'Reuters Staff', 'title': 'S.Korean stocks extend gains for fourth week as inflation fears ease - Reuters', 'description': 'S.Korean stocks extend gains for fourth week as inflation fears ease\xa0\xa0Reuters', 'url': 'https://www.reuters.com/article/southkorea-markets-close-idUSAZN21ZL00', 'urlToImage': 'https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800', 'publishedAt': '2021-06-11T06:48:00Z', 'content': 'By Reuters Staff\r\n* KOSPI rises, foreigners net buyers\r\n* Korean won strengthens against U.S. dollar\r\n* South Korea benchmark bond yield rises\r\n* For the midday report, please click\r\nSEOUL, June 11 (… [+1902 chars]'}"
